ID,Longtitude,Latitude,Depth(km),Strike(deg),Dip(deg),Slip(deg),W(km),L(km),Slip(m),Magnitude
JNan_8.8_243,138.0332764,34.17292886,9.268687715,245.3407942,11.72113756,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_244,138.0398504,34.38753359,12.79321936,246.2166421,11.2020114,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_245,138.2446603,33.01283707,1,243.1175656,10.28943309,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_246,138.2523972,33.22740298,1,243.9936427,11.34047314,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_247,138.2596929,33.44568356,1,244.7779824,11.90043852,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_248,138.2665942,33.66463856,1,245.5458884,12.16155737,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_249,138.2730701,33.88327356,2.285061108,246.3220954,12.29345629,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_250,138.2792932,34.10411064,4.764466251,247.0442796,11.89417529,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_251,138.2851771,34.32511801,7.820810596,247.7628161,11.17087733,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_252,138.4929614,32.91747259,1,245.4757742,10.78291658,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_253,138.499485,33.14105937,1,246.1293716,11.76658486,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_254,138.5058351,33.36603573,1,246.7489065,12.22853065,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_255,138.5119068,33.59048626,1,247.3818606,12.32923515,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_256,138.5178432,33.81615287,1,247.985136,12.3261666,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_257,138.523694,34.0430819,1.442638738,248.5575793,11.86728207,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_258,138.5293089,34.26964919,2.845730986,249.1395239,11.08195468,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_259,138.7377463,32.83511499,1,247.5149855,10.79363413,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_260,138.7438003,33.06559913,1,247.9988698,11.81006743,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_261,138.7497298,33.29595076,1,248.4863695,12.21771575,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_262,138.7556256,33.52700063,1,248.9568922,12.18061482,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_263,138.7616116,33.75957686,1,249.3898452,12.07898912,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_264,138.7675061,33.99200804,1,249.8267485,11.66668499,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_265,138.773091,34.22282272,1,250.3042785,11.0146583,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_266,138.9809145,32.76800558,1,249.1803639,10.30068624,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_267,138.9868829,33.00326636,1,249.5467342,11.33612061,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_268,138.9929281,33.23929663,1,249.8942085,11.78163701,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_269,138.999106,33.47636548,1,250.2160628,11.76707953,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_270,139.0051322,33.71241784,1,250.5634584,11.55371161,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_271,139.0114319,33.95030587,1,250.8653464,11.3103133,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_272,139.017304,34.185519,1,251.2341878,10.97242144,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_273,139.0228788,34.41919039,1,251.6418651,11.05312351,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_274,139.230187,32.95533784,1,250.739901,10.53323651,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_275,139.236631,33.19621528,1,250.9673498,11.01275884,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_276,139.2428494,33.43543259,1,251.2363441,11.07838749,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_277,139.2489032,33.67352391,1,251.53363,10.89339821,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_278,139.255449,33.91433057,1,251.7632804,10.83060679,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_279,139.2620606,34.15524434,1,251.9903874,10.96400499,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_280,139.268091,34.39280649,1,252.3014878,11.63761627,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_281,139.4745747,32.92056639,1,251.6074944,9.607228184,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_282,139.481093,33.16291579,1,251.7986335,10.09773159,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_283,139.4874315,33.40394002,1,252.0229996,10.27609778,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_284,139.4937895,33.64482001,1,252.2511073,10.25022499,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_285,139.5005294,33.88746442,1,252.4351862,10.36110693,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_286,139.5074267,34.13059136,1,252.6072738,11.03836926,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_287,139.5141382,34.3724416,1,252.8114361,12.53975791,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_288,139.72705,33.14058603,1,252.3570543,9.297028014,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_289,139.7338264,33.38451601,1,252.5089983,9.589708437,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_290,139.7406311,33.6282212,1,252.6666374,9.780618745,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_291,139.7475102,33.8719425,1,252.8239431,10.1576584,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_292,139.7544141,34.11543079,1,252.9871624,11.31264749,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_293,139.7612508,34.35825173,1,253.1671998,13.57059205,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_294,139.76792,34.59997201,1.101247739,253.3749602,16.5516684,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_295,139.9826163,33.37822896,1,252.6664431,9.14173552,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_296,139.9894259,33.62208437,1,252.8203879,9.578301676,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_297,139.9962077,33.86544481,1,252.9868109,10.26693405,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_298,140.0032073,34.1095275,1,253.1351986,11.77113098,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_299,140.0100283,34.35240091,1,253.3139991,14.65384341,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_300,140.0167433,34.59447375,1.192792719,253.5129993,18.331249,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_301,140.2325055,33.37765893,1,252.6807216,8.812583792,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_302,140.2393237,33.62156864,1,252.8333121,9.547453028,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_303,140.2459432,33.8641391,1,253.0195484,10.53529626,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_304,140.2528889,34.10798511,1,253.1738878,12.38240207,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_305,140.2599299,34.35193389,1,253.3257194,15.5595861,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_306,140.2666951,34.59424989,1.359910162,253.5186207,19.74166558,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_307,140.4897654,33.6238025,1,252.7773357,9.430193613,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_308,140.4964209,33.86650068,1,252.9603396,10.7076252,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_309,140.5032062,34.10952208,1,253.1353347,12.8552504,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_310,140.5102623,34.35351378,1,253.2860716,16.11148835,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_311,140.5172477,34.59682096,1.836235309,253.4540632,20.49634131,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_312,140.7401808,33.62591595,1,252.7243845,9.091384527,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_313,140.7468637,33.86870339,1,252.9051234,10.53161976,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_314,140.7537552,34.11219627,1,253.0682662,12.95156674,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_315,140.7607819,34.35599703,1,253.2237634,16.3993128,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_316,140.7678641,34.59970885,2.153473198,253.3815657,20.53075652,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_317,140.9968596,33.86868302,1,252.9056339,9.944296208,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_318,141.0036572,34.11171763,1,253.0802695,12.54172128,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_319,141.010757,34.35587795,1,253.2267508,16.07972243,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_320,141.018063,34.60064563,2.242551207,253.3580523,20.11356337,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_321,141.2535942,34.11141011,1,253.0879816,11.6965175,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_322,141.2605586,34.35492814,1,253.250582,15.2925386,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_323,141.2680003,34.60034989,2.282195197,253.3654753,19.27655522,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_324,141.2758565,34.84729534,5.420638198,253.4421533,23.31750026,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_325,141.5259447,34.84770658,1,253.4318289,21.82768465,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_326,142.0283508,34.85909498,1,253.1460475,18.52232325,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_327,142.5229904,34.62461316,1,252.7570241,13.13465716,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_328,142.7722003,34.62066508,1,252.8559564,12.57624802,90,229.1948493,458.3896986,4.648100826,8.8
